,tipo_prop,barrio,pais,lat,lon,precio_usd,piso,ambientes,sup_total,sup_cubierta,precio_x_m2_usd,subtes,bicis,comisarias,balcon,garage,lavadero,luminoso,subte_linea_d,parrilla,subte_linea_b,aire_acondicionado,piscina,subte_linea_a,terraza,placard,toilette,suite,subte_linea_h,sum,amenities,subte_linea_e,baulera,gimnasio,patio,lujoso,subte_linea_c,dependencias,vestidor,estrenar,villa_urquiza,apto_credito_hipotecario,barrio_norte,jardin,villa_crespo,hidromasaje,san_telmo,vista,sauna,losa_radiante,capital_federal,impecable,interwin,doble_circulacion
4199,apartment,Caballito,Argentina,-34.6271534,-58.42855581479999,115000.0,2.0,2.0,51.0,47.0,2254.901960784314,1,2,435.41017924044854,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4201,apartment,Palermo,Argentina,-34.5967247,-58.41552530000001,325000.0,2.0,3.0,102.0,102.0,3186.274509803922,0,1,855.1410076208974,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4211,apartment,Recoleta,Argentina,-34.5920626,-58.3790639,510000.0,3.0,,169.0,159.0,3017.751479289941,2,5,311.9726527041996,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4223,apartment,Villa Urquiza,Argentina,-34.572721,-58.48356500000001,508752.92,3.0,4.0,121.75637458980407,104.0,4178.449972036234,1,0,848.8050429992095,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,store,San Cristobal,Argentina,-34.627087,-58.398236,72000.0,,,44.0,44.0,1636.3636363636363,2,1,566.1967741882256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4287,apartment,Palermo Hollywood,Argentina,-34.58174575868939,-58.434586311851426,136000.0,,2.0,49.0,43.0,2775.5102040816328,0,3,1054.6671890365433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4290,apartment,Retiro,Argentina,-34.6006598,-58.3726098,150000.0,0.0,3.0,79.34450846109377,75.0,1890.4900025129257,4,8,155.26372900820922,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4294,apartment,Floresta,Argentina,-34.6325141,-58.4809106,5608.36,1.0,,81.0,81.0,69.23901234567901,0,0,520.3468559460292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4296,house,Capital Federal,Argentina,-34.5983009279,-58.3868217721,580000.0,3.0,,660.0,370.0,878.7878787878788,1,5,464.91451256569695,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4299,house,Capital Federal,Argentina,-34.555259561999996,-58.4523581896,1700000.0,4.0,,2400.0,560.0,708.3333333333334,0,0,695.7108243763612,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300,apartment,Recoleta,Argentina,-34.5941467109,-58.379818705699996,450000.0,3.0,,182.2604512018681,165.0,2468.9942169713427,2,5,68.00250155149205,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4305,apartment,Boca,Argentina,-34.631895,-58.36186800000001,124627.35,72.0,3.0,80.96911820582115,72.0,1539.1960881085663,0,2,289.6969406950755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4306,apartment,Boca,Argentina,-34.631895,-58.36186800000001,92598.58,72.0,3.0,62.97598082674978,56.0,1470.379322153688,0,2,289.6969406950755,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4310,apartment,Parque Patricios,Argentina,-34.6297403,-58.3984946,82000.0,,4.0,63.0,66.0,1301.5873015873017,1,1,667.3108117051703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4311,PH,Parque Patricios,Argentina,-34.6397872,-58.40322239999999,57000.0,,2.0,48.0,40.0,1187.5,1,1,243.9351086571846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4312,apartment,Nuñez,Argentina,-34.540334,-58.473485,365000.0,2.0,3.0,85.99427107222162,74.0,4244.468793664842,0,0,1665.397224250235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4313,apartment,Barrio Norte,Argentina,-34.594359999999995,-58.405667,258000.0,4.0,4.0,126.98944795085282,115.0,2031.6648679333625,3,5,120.91095272574431,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4314,apartment,Balvanera,Argentina,-34.604008,-58.398314,128000.0,40.0,3.0,102.93579692187976,96.0,1243.4935545031242,2,2,396.69660769163914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4315,store,Monserrat,Argentina,-34.616609000000004,-58.384469,169000.0,66.0,,18.93247338393172,20.0,8926.461776697011,1,3,656.827671719749,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4316,apartment,San Telmo,Argentina,-34.616124,-58.375157,170000.0,66.0,3.0,104.64025750229293,93.0,1624.613739088657,1,4,396.7595959183222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4317,store,Pompeya,Argentina,-34.6543443222,-58.416203526800004,354000.0,51.0,,20.0,20.0,17700.0,0,0,1065.2629137949136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4321,apartment,Puerto Madero,Argentina,-34.621276,-58.361344,330000.0,22.0,2.0,70.11130237154525,65.0,4706.801740056263,0,2,444.3132478091863,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4322,apartment,Palermo,Argentina,-34.580578,-58.440957,130000.0,4.0,2.0,56.48311865345854,50.0,2301.572630888006,0,2,836.9241818494572,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4324,PH,Paternal,Argentina,-34.597801000000004,-58.45763,220000.0,70.0,2.0,150.07587130917912,128.0,1465.925188911724,0,0,1084.3474351754842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4330,apartment,Recoleta,Argentina,-34.5888723,-58.40025279999999,160000.0,,1.0,41.0,37.0,3902.439024390244,1,5,911.6025315950267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4333,apartment,Recoleta,Argentina,-34.5947774,-58.39341429999999,850000.0,2.0,3.0,270.0,265.0,3148.1481481481483,0,2,420.73916630886737,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4335,apartment,Palermo,Argentina,-34.579799,-58.4296297,135800.0,,1.0,42.0,35.0,3233.3333333333335,1,2,1261.2152535841662,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4353,apartment,Belgrano,Argentina,-34.5620844,-58.4566864,180000.0,2.0,4.0,73.0,70.0,2465.753424657534,1,0,219.86518069962,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384,apartment,Villa Pueyrredón,Argentina,-34.5836093,-58.4940034,98000.0,,1.0,39.0,36.0,2512.8205128205127,0,0,700.0534919124808,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4386,apartment,Caballito,Argentina,-34.6258702,-58.4343029,210000.0,,4.0,135.0,79.0,1555.5555555555557,1,1,1085.3015894263995,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4387,apartment,Balvanera,Argentina,-34.605418787800005,-58.4121972521,63000.0,2.0,1.0,44.0,44.0,1431.8181818181818,1,3,388.97906341860045,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4388,apartment,Balvanera,Argentina,-34.6008288635,-58.3936147449,215000.0,4.0,0.0,145.0,75.0,1482.7586206896551,3,3,315.6178684405928,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4389,apartment,Monserrat,Argentina,-34.613325,-58.384523,67000.0,93.0,2.0,37.29812130502717,34.0,1796.3371251883805,1,2,785.4269760679873,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4390,apartment,Palermo,Argentina,-34.575655299999994,-58.4342088,189000.0,,2.0,52.0,50.0,3634.6153846153848,1,2,587.7883467636996,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4402,PH,Flores,Argentina,-34.640305,-58.453113,139000.0,3.0,3.0,79.31792352119831,63.0,1752.441236851734,0,0,1187.5568819003365,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4410,house,Barracas,Argentina,-34.652529,-58.3816332,98000.0,,3.0,140.0,73.0,700.0,0,0,962.5758976009466,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4415,store,Flores,Argentina,-34.6297273,-58.4666004,695000.0,,,161.0,161.0,4316.770186335404,2,0,935.6973221104829,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4416,store,Flores,Argentina,-34.6297273,-58.4666004,695000.0,,,161.0,161.0,4316.770186335404,2,0,935.6973221104829,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4422,apartment,Balvanera,Argentina,-34.6093934,-58.3938733,65000.0,,2.0,35.0,35.0,1857.142857142857,1,3,670.968825456106,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4428,apartment,Caballito,Argentina,-34.6223371,-58.43484670000001,89000.0,0.0,1.0,36.0,30.0,2472.222222222222,1,1,1304.6879669006578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4445,apartment,San Cristobal,Argentina,-34.62212,-58.397659999999995,108000.0,67.0,2.0,46.06070945844952,44.0,2344.731578601166,1,2,755.2315840248382,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4446,apartment,Once,Argentina,-34.6022218,-58.3989723,143666.5155284066,1.0,3.0,76.0,70.0,1890.3488885316656,2,3,482.9564549764472,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4448,apartment,Colegiales,Argentina,-34.5802388,-58.45845260000001,160000.0,,4.0,77.0,70.0,2077.9220779220777,0,0,1385.5937887454725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4463,apartment,Flores,Argentina,-34.6180146,-58.4707774,87714.87,5.0,1.0,40.0,35.0,2192.87175,0,0,694.0207504188752,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4464,apartment,Flores,Argentina,-34.6180146,-58.4707774,56728.63,1.0,1.0,35.0,35.0,1620.818,0,0,694.0207504188752,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4465,apartment,Flores,Argentina,-34.6180146,-58.4707774,56728.63,2.0,1.0,35.0,35.0,1620.818,0,0,694.0207504188752,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4466,apartment,Flores,Argentina,-34.6180146,-58.4707774,60065.61,3.0,1.0,35.0,35.0,1716.1602857142857,0,0,694.0207504188752,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4467,apartment,Flores,Argentina,-34.6180146,-58.4707774,63402.59,4.0,1.0,35.0,35.0,1811.5025714285714,0,0,694.0207504188752,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4468,apartment,Flores,Argentina,-34.6180146,-58.4707774,66739.57,5.0,1.0,35.0,35.0,1906.8448571428573,0,0,694.0207504188752,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4469,store,Flores,Argentina,-34.6180146,-58.4707774,76273.8,,,40.0,40.0,1906.845,0,0,694.0207504188752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4470,apartment,Monte Castro,Argentina,-34.6137214,-58.5055928,155000.0,,4.0,78.0,70.0,1987.179487179487,0,0,2039.5920350466417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4471,PH,Villa Crespo,Argentina,-34.5956141,-58.43930600000001,135000.0,6.0,3.0,54.0,46.0,2500.0,1,2,456.3193130712335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4472,apartment,Nuñez,Argentina,-34.6264994359,-58.3595912946,84000.0,4.0,1.0,37.0,32.0,2270.2702702702704,0,1,546.9407184076828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4473,apartment,Caballito,Argentina,-34.620522412199996,-58.444844931400006,119900.0,1.0,2.0,52.0,52.0,2305.769230769231,1,0,782.2838307689004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4474,apartment,Almagro,Argentina,-34.6151625,-58.4090639,114900.0,9.0,3.0,56.0,40.0,2051.785714285714,1,3,211.7155597014291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4475,apartment,Caballito,Argentina,-34.61009,-58.4471625,149000.0,1.0,2.0,70.0,52.0,2128.5714285714284,0,0,859.2807062913097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4476,apartment,Caballito,Argentina,-34.61009,-58.4471625,99500.0,1.0,2.0,45.0,39.0,2211.1111111111113,0,0,859.2807062913097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4477,apartment,Caballito,Argentina,-34.61009,-58.4471625,111000.0,2.0,1.0,48.0,42.0,2312.5,0,0,859.2807062913097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4478,apartment,Palermo,Argentina,-34.581158,-58.4241979,195000.0,,3.0,136.0,63.0,1433.8235294117646,2,2,1169.8926752712218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4479,apartment,San Cristobal,Argentina,-34.6255511,-58.3955118,85000.0,2.0,3.0,47.0,47.0,1808.5106382978724,1,0,622.7361433120955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4480,apartment,Recoleta,Argentina,-34.5946347,-58.4127057,186876.0,5.0,2.0,52.0,43.0,3593.769230769231,0,3,667.3529523860553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4481,apartment,Recoleta,Argentina,-34.5946347,-58.4127057,165300.0,2.0,2.0,51.0,43.0,3241.176470588235,0,3,667.3529523860553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4482,apartment,Villa Urquiza,Argentina,-34.5711429,-58.497058900000006,165000.0,,3.0,70.0,60.0,2357.1428571428573,0,0,1142.6617790595312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4483,apartment,Recoleta,Argentina,-34.589533,-58.4041164,198000.0,1.0,3.0,78.0,56.0,2538.4615384615386,1,3,581.4198920441011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4484,apartment,Villa Crespo,Argentina,-34.5983309,-58.44101679999999,119500.0,5.0,3.0,51.0,51.0,2343.1372549019607,1,1,110.10740471524791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4485,apartment,Villa Crespo,Argentina,-34.5867379,-58.437424,110000.0,1.0,2.0,39.0,34.0,2820.5128205128203,0,0,1454.5706999231622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4486,apartment,Palermo,Argentina,-34.5867379,-58.437424,110000.0,1.0,2.0,39.0,34.0,2820.5128205128203,0,0,1454.5706999231622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4487,PH,Palermo,Argentina,-34.5867379,-58.437424,110000.0,1.0,2.0,39.0,34.0,2820.5128205128203,0,0,1454.5706999231622,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4488,PH,Villa Crespo,Argentina,-34.5867379,-58.437424,110000.0,1.0,2.0,39.0,34.0,2820.5128205128203,0,0,1454.5706999231622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4489,apartment,Villa Crespo,Argentina,-34.5867379,-58.437424,110000.0,1.0,2.0,39.0,34.0,2820.5128205128203,0,0,1454.5706999231622,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4490,apartment,Palermo,Argentina,-34.5867379,-58.437424,110000.0,1.0,2.0,39.0,34.0,2820.5128205128203,0,0,1454.5706999231622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4491,PH,Palermo,Argentina,-34.5867379,-58.437424,110000.0,1.0,2.0,39.0,34.0,2820.5128205128203,0,0,1454.5706999231622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4492,PH,Villa Crespo,Argentina,-34.5867379,-58.437424,110000.0,1.0,2.0,39.0,34.0,2820.5128205128203,0,0,1454.5706999231622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4493,store,Villa Crespo,Argentina,-34.5982321,-58.4364871,260000.0,2.0,,195.0,195.0,1333.3333333333333,1,2,524.3972273363213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4494,store,Villa Crespo,Argentina,-34.5982321,-58.4364871,260000.0,2.0,,195.0,195.0,1333.3333333333333,1,2,524.3972273363213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4495,apartment,Belgrano,Argentina,-34.55424420000001,-58.4576751,145000.0,2.0,1.0,45.0,40.0,3222.222222222222,0,0,672.8981863500433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4496,apartment,Las Cañitas,Argentina,-34.571391382600005,-58.432093196800004,170000.0,11.0,2.0,60.0,54.5536382451348,2833.3333333333335,0,0,790.9162293340671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4497,apartment,Chacarita,Argentina,-34.5891506,-58.4501196,69000.0,6.0,1.0,30.0,26.0,2300.0,1,2,187.24880703257622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4498,apartment,Belgrano,Argentina,-34.567614299999995,-58.4566937,183000.0,2.0,3.0,65.0,58.0,2815.3846153846152,0,0,830.3592354978695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499,apartment,Barrio Norte,Argentina,-34.5998779,-58.406454,142000.0,,,62.0,50.0,2290.3225806451615,1,3,458.7501316015707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,apartment,Palermo,Argentina,-34.5887219,-58.4105215,390000.0,3.0,4.0,137.0,135.0,2846.715328467153,2,3,610.0196500425022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501,house,Villa Devoto,Argentina,-34.5993126,-58.51761429999999,3107341.1293979073,5.0,7.0,325.0,285.0,9561.049628916639,0,0,248.93883086001566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4502,apartment,Palermo,Argentina,-34.5831236,-58.4072877,128000.0,2.0,3.0,50.0,50.0,2560.0,0,3,736.5356931205911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4503,apartment,Abasto,Argentina,-34.6025951,-58.4072804,275000.0,3.0,4.0,104.0,95.0,2644.230769230769,2,3,369.329438192609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4504,apartment,Abasto,Argentina,-34.6025951,-58.4072804,440000.0,3.0,5.0,219.0,164.0,2009.132420091324,2,3,369.329438192609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505,apartment,Balvanera,Argentina,-34.6014296,-58.4035068,85000.0,6.0,2.0,34.0,34.0,2500.0,3,3,205.51097263931186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4506,apartment,Balvanera,Argentina,-34.602571999999995,-58.4060969,400000.0,4.0,5.0,220.0,220.0,1818.1818181818182,2,2,242.19941817944448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507,apartment,Once,Argentina,-34.6096672016,-58.418540092,115000.0,,2.0,58.0,54.0,1982.7586206896551,2,2,669.0571634954646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4508,apartment,Caballito,Argentina,-34.623749100000005,-58.4281853,138000.0,3.0,3.0,72.0,70.0,1916.6666666666667,1,2,652.473970876879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
